id,code,title,description,price,image,source_url
64,"PROD-00064","A MISTERIOSA LOJA DE PENHORES","A MISTERIOSA LOJA DE PENHORES","Consulte","https://thumbnails.meuspedidos.com.br/_mYkBamLzU07lF3nFbxSpPnc7D4=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6161c906-5ea9-11f0-be82-febfa26cb361.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
65,"PROD-00065","A ODISSEIA (GRAPHICS DISNEY) N.1","A ODISSEIA (GRAPHICS DISNEY) N.1","Consulte","https://thumbnails.meuspedidos.com.br/eof3ehbdUt-DGTCGNULUHkbb6I8=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/c644070a-63e4-11ef-858c-be57bbf68619.png","https://brancaleonepublicacoes.meuspedidos.com.br/"
66,"PROD-00066","A ORDEM MAGICA VOL.03","A ORDEM MAGICA VOL.03","Consulte","https://thumbnails.meuspedidos.com.br/2Ewtn9emoAEDdPnGO4nSklCK4M4=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/72dd097c-da7d-11ee-87ab-b67307b9a4e9.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
67,"PROD-00067","A PEQUENA LOJA DE CONVENIÊNCIAS  DA GALÁXIA","A PEQUENA LOJA DE CONVENIÊNCIAS  DA GALÁXIA","Consulte","https://thumbnails.meuspedidos.com.br/R27SAp1EqNpzVmwnK3A3Zr36YEM=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/605c91da-5ea9-11f0-a034-4eae30e658d1.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
68,"PROD-00068","A QUEDA DE X ESPECIAL N. 01","A QUEDA DE X ESPECIAL N. 01","Consulte","https://thumbnails.meuspedidos.com.br/EHApev9uLMD8ZoQfrYvMUEWeNQg=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/8d17504e-4e7d-11ef-8179-b2d60c13b884.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
69,"PROD-00069","A QUEDA DE X N.2","A QUEDA DE X N.2","Consulte","https://thumbnails.meuspedidos.com.br/gyayVagUWDcPevqrjCaNMuUpscA=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/8878a95e-7fa9-11ef-b0bc-6e97175de7f7.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
70,"PROD-00070","A QUEDA DE X VOL. N.3","A QUEDA DE X VOL. N.3","Consulte","https://thumbnails.meuspedidos.com.br/qdAkfpDV6XXCrPwxabKjItrM4dk=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/8884cdc4-7fa9-11ef-b1d0-12caec0ea15c.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
71,"PROD-00071","A SAGA DA LIGA DA JUSTICA VOL.01/24","A SAGA DA LIGA DA JUSTICA VOL.01/24","Consulte","https://thumbnails.meuspedidos.com.br/kCewCplqF36HVyxg-C7xM7F7NGk=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/5b14ffac-2473-11f0-b868-ae6ee18ee784.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
72,"PROD-00072","A SAGA DA LIGA DA JUSTICA VOL.02/25","A SAGA DA LIGA DA JUSTICA VOL.02/25","Consulte","https://thumbnails.meuspedidos.com.br/PwKctmfehBVyA3KNeeytlGPRXtw=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/1f639fdc-69af-11f0-ae5d-0ebdcf797c5e.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
73,"PROD-00073","A SAGA DA LIGA DA JUSTICA VOL.03/26","A SAGA DA LIGA DA JUSTICA VOL.03/26","Consulte","https://thumbnails.meuspedidos.com.br/kyDTziZyoH0gtCDwZaW7vOhC7_s=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/50b2d9a0-8b5f-11f0-b3d9-165df9e621a1.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
74,"PROD-00074","A SAGA DA LIGA DA JUSTICA VOL.05/21","A SAGA DA LIGA DA JUSTICA VOL.05/21","Consulte","https://thumbnails.meuspedidos.com.br/iJ3s1ZbAnWafdaNIhH9U4aUk4rk=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6f993b68-eb26-11ef-95f7-fa812316df6c.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
75,"PROD-00075","A SAGA DA LIGA DA JUSTICA VOL.06/22","A SAGA DA LIGA DA JUSTICA VOL.06/22","Consulte","https://thumbnails.meuspedidos.com.br/dDzp3seJk_gxSx5XI_N66eP4f7k=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6f9f01ba-eb26-11ef-bb6e-e278ee2205e8.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
76,"PROD-00076","A SAGA DA LIGA DA JUSTICA VOL.07/23","A SAGA DA LIGA DA JUSTICA VOL.07/23","Consulte","https://thumbnails.meuspedidos.com.br/FeqUF85A60IyTDeoAd4QRylzaDo=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/ff559570-feb9-11ef-b6c6-4a91a624d386.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
77,"PROD-00077","A SAGA DA LIGA DA JUSTICA VOL.17","A SAGA DA LIGA DA JUSTICA VOL.17","Consulte","https://thumbnails.meuspedidos.com.br/hAM9TQNYsvHNvuORyxN-TyNXJYU=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/49f4be78-e497-11ee-83ff-7ee42cfe9644.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
78,"PROD-00078","A SAGA DA LIGA DA JUSTICA VOL.18","A SAGA DA LIGA DA JUSTICA VOL.18","Consulte","https://thumbnails.meuspedidos.com.br/4szTrQBIBN-qyvkBayxS3qeLg9Y=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/03d5d58e-1ca6-11ef-b80c-228c440649c1.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
79,"PROD-00079","A SAGA DA LIGA DA JUSTICA VOL.19","A SAGA DA LIGA DA JUSTICA VOL.19","Consulte","https://thumbnails.meuspedidos.com.br/jaAsAjOFSAv9l3PHx40KdSk9q-0=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/1a563360-3350-11ef-8e13-6206394e6409.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
80,"PROD-00080","A SAGA DA LIGA DA JUSTICA VOL.20","A SAGA DA LIGA DA JUSTICA VOL.20","Consulte","https://thumbnails.meuspedidos.com.br/lJybLjLlunH0lTr_fTiA32U8ar8=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/896bad2a-7fa9-11ef-b1d0-12caec0ea15c.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
81,"PROD-00081","A SAGA DA MULHER-MARAVILHA N.3","A SAGA DA MULHER-MARAVILHA N.3","Consulte","https://thumbnails.meuspedidos.com.br/a0uNEWPAyplVOjZYt1p7xnXlC2k=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/cfceeaec-63e4-11ef-8233-ba818e5f55ac.png","https://brancaleonepublicacoes.meuspedidos.com.br/"
82,"PROD-00082","A SAGA DA MULHER-MARAVILHA VOL.04","A SAGA DA MULHER-MARAVILHA VOL.04","Consulte","https://thumbnails.meuspedidos.com.br/3ysgkwbqxy4wwSZh7bdbvwsgwDo=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6fd3d89a-eb26-11ef-8bd0-0ee70347c223.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
83,"PROD-00083","A SAGA DA MULHER-MARAVILHA VOL.05","A SAGA DA MULHER-MARAVILHA VOL.05","Consulte","https://thumbnails.meuspedidos.com.br/FASqJ5MKFIQ-SzJt0jJAw9dvLbo=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6fe8860a-eb26-11ef-b309-de9e9a61a672.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
84,"PROD-00084","A SAGA DA MULHER-MARAVILHA VOL.08/01","A SAGA DA MULHER-MARAVILHA VOL.08/01","Consulte","https://thumbnails.meuspedidos.com.br/XcyJS47Ec6YI43YH0Qu7Kz1CRWY=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/433519d0-7fd1-11f0-a5af-de5e70a27ff7.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
85,"PROD-00085","A SAGA DO BATMAN N.38","A SAGA DO BATMAN N.38","Consulte","https://thumbnails.meuspedidos.com.br/P-Ioni2I79lZnr3ACWjPbAMGHQ0=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/04063d64-1ca6-11ef-bc32-def7b1441874.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
86,"PROD-00086","A SAGA DO BATMAN N.41","A SAGA DO BATMAN N.41","Consulte","https://thumbnails.meuspedidos.com.br/m4WEdaL4n6jpOAqBZ7y04tl3rZ0=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6f1ee11a-eb26-11ef-b1a7-bea26c591a3a.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
87,"PROD-00087","A SAGA DO BATMAN VOL. 06/42","A SAGA DO BATMAN VOL. 06/42","Consulte","https://thumbnails.meuspedidos.com.br/MAr6-oiP55xBndXssXlXViS3r7w=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/88d096fa-7fa9-11ef-b0bc-6e97175de7f7.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
88,"PROD-00088","A SAGA DO BATMAN VOL. 08/44","A SAGA DO BATMAN VOL. 08/44","Consulte","https://thumbnails.meuspedidos.com.br/82jrI-V_PfJrJdT3M8hQYVZVaj8=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6f55d3d2-eb26-11ef-888a-2a856f41baa0.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
89,"PROD-00089","A SAGA DO BATMAN VOL. 09/45","A SAGA DO BATMAN VOL. 09/45","Consulte","https://thumbnails.meuspedidos.com.br/c_e1cwrHyHAkdrV_quDJoS0QPyY=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/6f76da0a-eb26-11ef-b1a7-bea26c591a3a.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
90,"PROD-00090","A SAGA DO BATMAN VOL. 10/46","A SAGA DO BATMAN VOL. 10/46","Consulte","https://thumbnails.meuspedidos.com.br/Qx6eR5crtcSoiYqnXJmThZd-xYk=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/ce87e770-eb47-11ef-80c6-0ee70347c223.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
91,"PROD-00091","A SAGA DO BATMAN VOL. 11/47","A SAGA DO BATMAN VOL. 11/47","Consulte","https://thumbnails.meuspedidos.com.br/5ThVX4andMsaC_omnGHPKs_0I-E=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/b1db78b4-ee29-11ef-9624-227a9b128a4e.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
92,"PROD-00092","A SAGA DO BATMAN VOL. 12/48","A SAGA DO BATMAN VOL. 12/48","Consulte","https://thumbnails.meuspedidos.com.br/tC8tMoubMWHtWpSuBKFvjkYwdZk=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/d08faea0-0ea0-11f0-9ccc-5a780ec1dfef.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
93,"PROD-00093","A SAGA DO BATMAN VOL. 14/50","A SAGA DO BATMAN VOL. 14/50","Consulte","https://thumbnails.meuspedidos.com.br/PS3AmV7_3YN0lKoHBhtjrOR7bVY=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f443605e-9031-11f0-82c8-4a06203c34dc.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
94,"PROD-00094","A SAGA DO BATMAN VOL. 15/51","A SAGA DO BATMAN VOL. 15/51","Consulte","https://thumbnails.meuspedidos.com.br/BJjvQCTJ9Nj8_83jAiuk_DG3vsM=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f4838db4-9031-11f0-82c8-4a06203c34dc.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
95,"PROD-00095","A SAGA DO BATMAN VOL. 16/52","A SAGA DO BATMAN VOL. 16/52","Consulte","https://thumbnails.meuspedidos.com.br/3fWDTe1_7xGhhStR2_kJKyfgYnI=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/42d88a62-7fd1-11f0-b894-2e1dcafaddd0.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
96,"PROD-00096","A SAGA DO BATMAN VOL. 17/53","A SAGA DO BATMAN VOL. 17/53","Consulte","https://thumbnails.meuspedidos.com.br/EKEMzsFe72bFDSPts709shO1cDg=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f49f7da8-9031-11f0-82c8-4a06203c34dc.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
97,"PROD-00097","A SAGA DO BATMAN VOL. 18/54","A SAGA DO BATMAN VOL. 18/54","Consulte","https://thumbnails.meuspedidos.com.br/Jky0ElsBopmp0AQ6vnxk5Y2QkMQ=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/a22f4458-a7c0-11f0-96ab-2e54fc51120d.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
98,"PROD-00098","A SAGA DO FLASH VOL.09","A SAGA DO FLASH VOL.09","Consulte","https://thumbnails.meuspedidos.com.br/KijuepZl-zf0tlXKX-B_ngDTc8E=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/88f39128-7fa9-11ef-b1d0-12caec0ea15c.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
99,"PROD-00099","A SAGA DO FLASH VOL.10","A SAGA DO FLASH VOL.10","Consulte","https://thumbnails.meuspedidos.com.br/vv2vDoVeJhE3FVZ5LKaxsNbP5XY=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/b2f595b8-ee29-11ef-9ffd-5ecca552aa97.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
100,"PROD-00100","A SAGA DO FLASH VOL.11","A SAGA DO FLASH VOL.11","Consulte","https://thumbnails.meuspedidos.com.br/35t-UJ9LcIfKdZjDGtb5uQ5-9_c=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/b2fd70e4-ee29-11ef-b823-265cac193354.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
101,"PROD-00101","A SAGA DO FLASH VOL.12","A SAGA DO FLASH VOL.12","Consulte","https://thumbnails.meuspedidos.com.br/tiNHOdk9rB6iMJikvFdyFeoprQg=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/ff18f8a4-feb9-11ef-89d0-3a3131782535.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
102,"PROD-00102","A SAGA DO FLASH VOL.13","A SAGA DO FLASH VOL.13","Consulte","https://thumbnails.meuspedidos.com.br/u-dT-QIjsftuGfJVfrnFX8zUO5Q=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f4b5298c-9031-11f0-9754-9a60b14b6cd5.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
103,"PROD-00103","A SAGA DO FLASH VOL.14","A SAGA DO FLASH VOL.14","Consulte","https://thumbnails.meuspedidos.com.br/Z0Rg2ez5bIYlbzhCnyC12fgZImY=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f4d2d2ca-9031-11f0-82c8-4a06203c34dc.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
104,"PROD-00104","A SAGA DO HOMEM-ARANHA N.14","A SAGA DO HOMEM-ARANHA N.14","Consulte","https://thumbnails.meuspedidos.com.br/egHx1UGNwRtGyq4Wg-oMs6bL7yQ=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/ffaee0fe-1ca5-11ef-b80c-228c440649c1.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
105,"PROD-00105","A SAGA DO HOMEM-ARANHA VOL.17","A SAGA DO HOMEM-ARANHA VOL.17","Consulte","https://thumbnails.meuspedidos.com.br/NHLJg6NCoPTwgv19Gltkz_Kx6vs=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/89b4cb22-7fa9-11ef-b0bc-6e97175de7f7.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
106,"PROD-00106","A SAGA DO HOMEM-ARANHA VOL.18","A SAGA DO HOMEM-ARANHA VOL.18","Consulte","https://thumbnails.meuspedidos.com.br/Qm4YE8O8rGwM-yTGozJQltDazzE=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/ab373fd2-eb29-11ef-b1d3-def782e2bf12.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
107,"PROD-00107","A SAGA DO HOMEM-ARANHA VOL.20","A SAGA DO HOMEM-ARANHA VOL.20","Consulte","https://thumbnails.meuspedidos.com.br/EBIpHby_dTL6x0Ek46jxspoKHTM=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/cffacba4-eb47-11ef-b2e7-02f306ed4817.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
108,"PROD-00108","A SAGA DO HOMEM-ARANHA VOL.23","A SAGA DO HOMEM-ARANHA VOL.23","Consulte","https://thumbnails.meuspedidos.com.br/__aa2mkjUTRqDBwQGSN9-wl8vx8=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f9778582-9031-11f0-9754-9a60b14b6cd5.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
109,"PROD-00109","A SAGA DO HOMEM-ARANHA VOL.24","A SAGA DO HOMEM-ARANHA VOL.24","Consulte","https://thumbnails.meuspedidos.com.br/SO0M6NOrF2jEkdpiOO0P-jNq-zA=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/eeb975e2-0143-11f0-9a82-ca3c9ea74dec.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
110,"PROD-00110","A SAGA DO HOMEM-ARANHA VOL.28/04","A SAGA DO HOMEM-ARANHA VOL.28/04","Consulte","https://thumbnails.meuspedidos.com.br/lEqQxqXyGGRIBWREvgQ-DEX_qZs=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/674045c8-5ea9-11f0-bc5c-8a0b5d172c0d.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
111,"PROD-00111","A SAGA DO HOMEM-ARANHA VOL.29/05","A SAGA DO HOMEM-ARANHA VOL.29/05","Consulte","https://thumbnails.meuspedidos.com.br/92kv0x66eliVc0zLmFNN-R2RQ6c=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/51cc2f62-8b5f-11f0-819b-cef4535c59b2.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
112,"PROD-00112","A SAGA DO HOMEM-ARANHA VOL.30/06","A SAGA DO HOMEM-ARANHA VOL.30/06","Consulte","https://thumbnails.meuspedidos.com.br/gGUDO--giW_mlcKOpgxh3tLTE20=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/2a25c02a-a4ac-11f0-84d7-06a1e9b2bf33.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
113,"PROD-00113","A SAGA DO HULK VOL.01","A SAGA DO HULK VOL.01","Consulte","https://thumbnails.meuspedidos.com.br/I9MB7hTLQz2qMahwXF_8feE18VI=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/d0416226-eb47-11ef-82bf-7a9c5276656c.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
114,"PROD-00114","A SAGA DO HULK VOL.03","A SAGA DO HULK VOL.03","Consulte","https://thumbnails.meuspedidos.com.br/dRDVn3o33RCeJouv_IcZLcKXjTM=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/8bf9eda4-3692-11f0-a057-ba7311aaaadc.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
115,"PROD-00115","A SAGA DO HULK VOL.04","A SAGA DO HULK VOL.04","Consulte","https://thumbnails.meuspedidos.com.br/9Sx_7THIcEv3GPTAqy78Lwa1O6M=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/c7af09ea-642a-11f0-8267-3613efe5cfce.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
116,"PROD-00116","A SAGA DO HULK VOL.05","A SAGA DO HULK VOL.05","Consulte","https://thumbnails.meuspedidos.com.br/eDtr3j29dy2RqlCVaGQI4cozCPI=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/5210fd04-8b5f-11f0-b3d9-165df9e621a1.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
117,"PROD-00117","A SAGA DO LANTERNA VERDE VOL. 04","A SAGA DO LANTERNA VERDE VOL. 04","Consulte","https://thumbnails.meuspedidos.com.br/Jftn8m-EI1RNDmZ9jP4XYgcBP9I=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/431d3a5e-7fd1-11f0-b894-2e1dcafaddd0.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
118,"PROD-00118","A SAGA DO SUPERMAN VOL.05/29","A SAGA DO SUPERMAN VOL.05/29","Consulte","https://thumbnails.meuspedidos.com.br/_T-c4Uzk4pfGIGhGixg7yArRnPg=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/b3579a10-ee29-11ef-a605-7aa50978e4c8.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
119,"PROD-00119","A SAGA DO SUPERMAN VOL.08/32","A SAGA DO SUPERMAN VOL.08/32","Consulte","https://thumbnails.meuspedidos.com.br/gLWJ7Vl2vqWHSH9ZLbOBrZBU878=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f60793ba-9031-11f0-82c8-4a06203c34dc.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
120,"PROD-00120","A SAGA DO SUPERMAN VOL.10/34","A SAGA DO SUPERMAN VOL.10/34","Consulte","https://thumbnails.meuspedidos.com.br/8P8fZvMkFU5PuhDMGGHG2-D95cc=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f645b29e-9031-11f0-82c8-4a06203c34dc.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
121,"PROD-00121","A SAGA DO SUPERMAN VOL.11/35","A SAGA DO SUPERMAN VOL.11/35","Consulte","https://thumbnails.meuspedidos.com.br/9iSy9lp9ewiV1YICvCz8Hz57xEI=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f6de6e4e-9031-11f0-9754-9a60b14b6cd5.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
122,"PROD-00122","A SAGA DO WOLVERINE VOL.01 [REB]","A SAGA DO WOLVERINE VOL.01 [REB]","Consulte","https://thumbnails.meuspedidos.com.br/PszfUVMxKdmjPlEWPYoXwCaB-Yo=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/2d6039d0-44b4-11f0-aadf-ca2b21e04af3.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
123,"PROD-00123","A SAGA DO WOLVERINE VOL.02","A SAGA DO WOLVERINE VOL.02","Consulte","https://thumbnails.meuspedidos.com.br/tOfkI586kQAP6oJ4lhCTB7Nn4dA=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/8d76f01c-4e7d-11ef-9629-4a1bf48aa6ac.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
124,"PROD-00124","A SAGA DO WOLVERINE VOL.05","A SAGA DO WOLVERINE VOL.05","Consulte","https://thumbnails.meuspedidos.com.br/VrWpsJUNIiHaUcPF1doFR3DMvY4=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/f6f6d768-9031-11f0-9754-9a60b14b6cd5.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
125,"PROD-00125","A SAGA DO WOLVERINE VOL.06","A SAGA DO WOLVERINE VOL.06","Consulte","https://thumbnails.meuspedidos.com.br/6Y__S438lMFn9brRET7DmsIcM6E=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/1538c358-2791-11f0-b7ea-e6389b69ff03.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
126,"PROD-00126","A SAGA DO WOLVERINE VOL.07","A SAGA DO WOLVERINE VOL.07","Consulte","https://thumbnails.meuspedidos.com.br/H229KncsDfRahB3mlPfo6DLY-Xk=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/43a15208-7fd1-11f0-b894-2e1dcafaddd0.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
127,"PROD-00127","A SAGA DOS NOVOS TITAS V N.3","A SAGA DOS NOVOS TITAS V N.3","Consulte","https://thumbnails.meuspedidos.com.br/9QHsIHngTFcm8IOoH3GuGj7DdTY=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/249167be-d81a-11ee-9cda-5a86bcbeb6e3.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
128,"PROD-00128","A SAGA DOS NOVOS TITAS VOL.04","A SAGA DOS NOVOS TITAS VOL.04","Consulte","https://thumbnails.meuspedidos.com.br/TV66ik4vZ89gMhaHlraY-Z2tm64=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/2593ed62-d81a-11ee-a8da-56e6c271e0a3.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
129,"PROD-00129","A SAGA DOS NOVOS TITAS VOL.08","A SAGA DOS NOVOS TITAS VOL.08","Consulte","https://thumbnails.meuspedidos.com.br/FZn9OxrR0ki3Glm3R3ZArn6xnOs=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/a9fa7d5a-eb29-11ef-a31a-8ed8743505f0.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
130,"PROD-00130","A SAGA DOS NOVOS TITAS VOL.10","A SAGA DOS NOVOS TITAS VOL.10","Consulte","https://thumbnails.meuspedidos.com.br/Tiqpx9_3oR_QpEDrGNrmw6HhM6E=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/cedb38b2-eb47-11ef-80c6-0ee70347c223.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
131,"PROD-00131","A SAGA DOS NOVOS TITAS VOL.5","A SAGA DOS NOVOS TITAS VOL.5","Consulte","https://thumbnails.meuspedidos.com.br/BQj7UNGCCpQ61fo_NuPsEJEloT4=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/a038768e-e583-11ee-b66f-62eaabe3d6ba.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
132,"PROD-00132","A SAGA DOS VINGADORES VOL.08","A SAGA DOS VINGADORES VOL.08","Consulte","https://thumbnails.meuspedidos.com.br/6G73CHqEcQ0GQvdP3PbRu2wpioE=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/b3aa011a-ee29-11ef-a605-7aa50978e4c8.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
133,"PROD-00133","A SAGA DOS X-MEN VOL.26","A SAGA DOS X-MEN VOL.26","Consulte","https://thumbnails.meuspedidos.com.br/izRMyAI0_76A2eFNPaGuxiitvpU=/fit-in/400x256/https://arquivos.mercos.com/media/imagem_produto/372791/898f5d6a-7fa9-11ef-b0bc-6e97175de7f7.jpg","https://brancaleonepublicacoes.meuspedidos.com.br/"
